student_key,id_student,code_module,code_presentation,gender,region,imd_band_imputed,age_band,disability,gender_encoded,age_band_encoded,disability_encoded,education_encoded,imd_band_encoded,num_of_prev_attempts,studied_credits,n_assessments_submitted,avg_score,min_score,max_score,avg_days_early,std_score,submission_rate,at_risk
CCC_2014J_603325,603325,CCC,2014J,F,South East Region,30-40%,0-35,Y,0,0,1,2,3,0,60,2.0,100.0,100.0,100.0,-2.5,0.0,0.6666666666666666,0
CCC_2014J_603503,603503,CCC,2014J,M,Yorkshire Region,40-50%,0-35,N,1,0,0,2,4,0,30,3.0,82.0,78.0,90.0,-1.3333333333333333,6.928203230275509,1.0,0
CCC_2014J_603529,603529,CCC,2014J,M,Scotland,50-60%,0-35,N,1,0,0,2,5,0,90,3.0,63.666666666666664,11.0,92.0,-1.6666666666666667,45.654499595695206,1.0,0
CCC_2014J_603560,603560,CCC,2014J,F,South West Region,90-100%,0-35,N,0,0,0,1,9,0,30,1.0,89.0,89.0,89.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_603620,603620,CCC,2014J,F,London Region,40-50%,0-35,N,0,0,0,2,4,0,60,3.0,82.33333333333333,73.0,96.0,-1.0,12.096831541082702,1.0,0
CCC_2014J_603728,603728,CCC,2014J,M,North Western Region,20-30%,0-35,N,1,0,0,3,2,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_603979,603979,CCC,2014J,F,Scotland,40-50%,35-55,N,0,1,0,3,4,0,90,1.0,67.0,67.0,67.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_604057,604057,CCC,2014J,F,Scotland,90-100%,0-35,N,0,0,0,2,9,0,120,2.0,99.0,98.0,100.0,-2.5,1.4142135623730951,0.6666666666666666,0
CCC_2014J_604164,604164,CCC,2014J,M,West Midlands Region,0-10%,35-55,N,1,1,0,2,0,1,60,3.0,89.66666666666667,78.0,98.0,-1.0,10.408329997330663,1.0,0
CCC_2014J_604340,604340,CCC,2014J,M,South Region,30-40%,0-35,N,1,0,0,2,3,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_604379,604379,CCC,2014J,M,East Anglian Region,20-30%,0-35,N,1,0,0,2,2,0,90,1.0,33.0,33.0,33.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_604694,604694,CCC,2014J,M,London Region,70-80%,0-35,N,1,0,0,1,7,0,60,3.0,63.333333333333336,48.0,78.0,-2.3333333333333335,15.01110699893027,1.0,1
CCC_2014J_604825,604825,CCC,2014J,F,South East Region,90-100%,0-35,N,0,0,0,1,9,0,120,2.0,75.5,51.0,100.0,-2.5,34.64823227814083,0.6666666666666666,1
CCC_2014J_604906,604906,CCC,2014J,M,South Region,70-80%,35-55,N,1,1,0,1,7,1,30,3.0,65.33333333333333,44.0,92.0,-1.6666666666666667,24.440403706431148,1.0,1
CCC_2014J_604991,604991,CCC,2014J,M,North Region,60-70%,35-55,N,1,1,0,2,6,0,60,2.0,99.0,98.0,100.0,-2.5,1.4142135623730951,0.6666666666666666,1
CCC_2014J_605111,605111,CCC,2014J,M,South East Region,50-60%,0-35,N,1,0,0,1,5,0,30,2.0,82.5,76.0,89.0,-2.5,9.192388155425117,0.6666666666666666,0
CCC_2014J_605264,605264,CCC,2014J,M,West Midlands Region,40-50%,0-35,N,1,0,0,1,4,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_605367,605367,CCC,2014J,M,London Region,50-60%,35-55,N,1,1,0,2,5,0,90,3.0,82.66666666666667,77.0,89.0,-1.6666666666666667,6.02771377334171,1.0,1
CCC_2014J_605459,605459,CCC,2014J,M,South West Region,90-100%,0-35,N,1,0,0,1,9,0,150,2.0,43.5,33.0,54.0,-1.5,14.849242404917497,0.6666666666666666,1
CCC_2014J_605468,605468,CCC,2014J,F,South West Region,80-90%,35-55,Y,0,1,1,2,8,0,60,3.0,83.33333333333333,78.0,89.0,-1.6666666666666667,5.507570547286102,1.0,1
CCC_2014J_605540,605540,CCC,2014J,M,London Region,20-30%,0-35,Y,1,0,1,2,2,0,90,3.0,91.66666666666667,86.0,100.0,1.6666666666666667,7.371114795831992,1.0,0
CCC_2014J_605545,605545,CCC,2014J,M,South East Region,40-50%,35-55,N,1,1,0,4,4,0,60,1.0,78.0,78.0,78.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_605666,605666,CCC,2014J,M,East Midlands Region,60-70%,0-35,N,1,0,0,3,6,0,60,1.0,96.0,96.0,96.0,-22.0,0.0,0.3333333333333333,0
CCC_2014J_605840,605840,CCC,2014J,M,North Region,10-20,0-35,Y,1,0,1,2,1,1,60,3.0,99.33333333333333,98.0,100.0,-0.3333333333333333,1.1547005383792526,1.0,1
CCC_2014J_605868,605868,CCC,2014J,M,Yorkshire Region,70-80%,35-55,N,1,1,0,2,7,0,30,2.0,100.0,100.0,100.0,-2.5,0.0,0.6666666666666666,0
CCC_2014J_606036,606036,CCC,2014J,M,South Region,40-50%,35-55,N,1,1,0,3,4,0,90,1.0,33.0,33.0,33.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_606064,606064,CCC,2014J,F,Scotland,80-90%,0-35,N,0,0,0,3,8,0,90,3.0,98.66666666666667,96.0,100.0,-1.6666666666666667,2.309401076758502,1.0,0
CCC_2014J_606170,606170,CCC,2014J,M,South East Region,40-50%,0-35,N,1,0,0,1,4,0,30,2.0,90.5,81.0,100.0,-2.5,13.435028842544403,0.6666666666666666,0
CCC_2014J_606182,606182,CCC,2014J,M,Scotland,70-80%,35-55,N,1,1,0,2,7,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_606344,606344,CCC,2014J,M,Yorkshire Region,20-30%,0-35,N,1,0,0,2,2,0,60,3.0,70.33333333333333,56.0,96.0,-1.6666666666666667,22.27853974867593,1.0,1
CCC_2014J_606345,606345,CCC,2014J,F,East Anglian Region,70-80%,35-55,N,0,1,0,2,7,0,90,3.0,94.0,90.0,100.0,-1.0,5.291502622129181,1.0,0
CCC_2014J_607047,607047,CCC,2014J,M,Scotland,90-100%,0-35,N,1,0,0,4,9,0,60,3.0,92.66666666666667,89.0,96.0,-1.6666666666666667,3.511884584284246,1.0,0
CCC_2014J_607085,607085,CCC,2014J,M,Scotland,40-50%,0-35,N,1,0,0,2,4,0,60,3.0,76.33333333333333,70.0,89.0,-1.6666666666666667,10.969655114602888,1.0,0
CCC_2014J_607094,607094,CCC,2014J,F,London Region,10-20,0-35,N,0,0,0,2,1,0,120,3.0,88.0,78.0,98.0,-1.6666666666666667,10.0,1.0,1
CCC_2014J_607143,607143,CCC,2014J,M,Scotland,60-70%,0-35,N,1,0,0,1,6,0,60,1.0,22.0,22.0,22.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_607427,607427,CCC,2014J,F,South West Region,50-60%,0-35,Y,0,0,1,1,5,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_607429,607429,CCC,2014J,F,South East Region,60-70%,35-55,Y,0,1,1,2,6,0,30,1.0,100.0,100.0,100.0,-3.0,0.0,0.3333333333333333,0
CCC_2014J_607453,607453,CCC,2014J,M,South East Region,20-30%,0-35,N,1,0,0,3,2,1,60,3.0,81.33333333333333,74.0,92.0,-1.3333333333333333,9.451631252505216,1.0,0
CCC_2014J_607555,607555,CCC,2014J,M,Scotland,70-80%,0-35,N,1,0,0,3,7,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_607600,607600,CCC,2014J,M,South Region,30-40%,0-35,N,1,0,0,1,3,0,60,1.0,44.0,44.0,44.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_607668,607668,CCC,2014J,F,Wales,90-100%,0-35,N,0,0,0,2,9,0,120,2.0,79.5,78.0,81.0,-2.5,2.1213203435596424,0.6666666666666666,0
CCC_2014J_607812,607812,CCC,2014J,F,Scotland,90-100%,35-55,N,0,1,0,3,9,0,60,2.0,91.5,89.0,94.0,-2.5,3.5355339059327378,0.6666666666666666,0
CCC_2014J_607900,607900,CCC,2014J,M,South East Region,70-80%,35-55,N,1,1,0,2,7,0,90,3.0,91.66666666666667,89.0,94.0,5.333333333333333,2.516611478423582,1.0,1
CCC_2014J_607947,607947,CCC,2014J,M,North Western Region,70-80%,0-35,N,1,0,0,2,7,0,30,3.0,99.0,97.0,100.0,-1.0,1.7320508075688772,1.0,0
CCC_2014J_608422,608422,CCC,2014J,M,North Region,10-20,35-55,N,1,1,0,2,1,0,60,3.0,62.666666666666664,44.0,88.0,-1.6666666666666667,22.744962812309307,1.0,0
CCC_2014J_608423,608423,CCC,2014J,M,London Region,20-30%,0-35,N,1,0,0,1,2,0,90,3.0,67.66666666666667,45.0,80.0,-1.6666666666666667,19.65536398374076,1.0,1
CCC_2014J_608571,608571,CCC,2014J,M,South Region,90-100%,0-35,N,1,0,0,2,9,0,160,2.0,76.5,64.0,89.0,-1.5,17.67766952966369,0.6666666666666666,1
CCC_2014J_608577,608577,CCC,2014J,M,North Region,10-20,35-55,N,1,1,0,3,1,1,30,3.0,85.66666666666667,80.0,91.0,40.0,5.5075705472861,1.0,1
CCC_2014J_608669,608669,CCC,2014J,M,Scotland,60-70%,0-35,N,1,0,0,2,6,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_608681,608681,CCC,2014J,M,North Western Region,10-20,0-35,Y,1,0,1,1,1,0,60,3.0,63.0,34.0,89.0,-1.6666666666666667,27.622454633866266,1.0,1
CCC_2014J_608746,608746,CCC,2014J,F,West Midlands Region,10-20,0-35,N,0,0,0,1,1,1,120,2.0,93.5,89.0,98.0,-1.5,6.363961030678928,0.6666666666666666,0
CCC_2014J_608821,608821,CCC,2014J,F,North Region,60-70%,35-55,N,0,1,0,2,6,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_608891,608891,CCC,2014J,M,London Region,60-70%,0-35,N,1,0,0,1,6,0,60,3.0,83.33333333333333,67.0,93.0,-1.3333333333333333,14.224392195567914,1.0,1
CCC_2014J_608978,608978,CCC,2014J,F,South West Region,40-50%,35-55,N,0,1,0,3,4,0,60,3.0,99.33333333333333,98.0,100.0,0.3333333333333333,1.1547005383792526,1.0,0
CCC_2014J_608983,608983,CCC,2014J,F,Wales,20-30%,35-55,N,0,1,0,3,2,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_609031,609031,CCC,2014J,F,East Anglian Region,70-80%,0-35,N,0,0,0,1,7,0,90,3.0,89.33333333333333,89.0,90.0,-1.3333333333333333,0.5773502691896247,1.0,0
CCC_2014J_609044,609044,CCC,2014J,M,London Region,20-30%,0-35,N,1,0,0,2,2,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_609235,609235,CCC,2014J,M,Scotland,30-40%,0-35,N,1,0,0,3,3,0,90,3.0,98.66666666666667,98.0,100.0,-1.6666666666666667,1.1547005383792526,1.0,0
CCC_2014J_609456,609456,CCC,2014J,M,London Region,10-20,0-35,N,1,0,0,3,1,0,120,3.0,96.66666666666667,94.0,100.0,-1.3333333333333333,3.0550504633038935,1.0,0
CCC_2014J_609527,609527,CCC,2014J,M,South East Region,70-80%,0-35,N,1,0,0,3,7,0,60,1.0,56.0,56.0,56.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_609537,609537,CCC,2014J,M,North Region,90-100%,0-35,N,1,0,0,2,9,0,60,3.0,96.33333333333333,89.0,100.0,-0.3333333333333333,6.350852961085884,1.0,0
CCC_2014J_609605,609605,CCC,2014J,M,Wales,70-80%,0-35,N,1,0,0,3,7,1,60,3.0,66.0,59.0,72.0,-1.0,6.557438524302,1.0,1
CCC_2014J_609823,609823,CCC,2014J,M,North Region,10-20,35-55,N,1,1,0,3,1,0,60,2.0,81.5,74.0,89.0,-1.5,10.606601717798213,0.6666666666666666,1
CCC_2014J_609852,609852,CCC,2014J,M,North Region,10-20,35-55,N,1,1,0,3,1,0,120,3.0,98.0,94.0,100.0,-0.3333333333333333,3.4641016151377544,1.0,0
CCC_2014J_609891,609891,CCC,2014J,M,West Midlands Region,50-60%,0-35,N,1,0,0,2,5,0,60,3.0,45.666666666666664,33.0,56.0,-1.6666666666666667,11.676186592091332,1.0,1
CCC_2014J_609969,609969,CCC,2014J,M,North Region,10-20,0-35,N,1,0,0,1,1,0,60,3.0,88.0,81.0,94.0,-2.0,6.557438524302,1.0,0
CCC_2014J_610019,610019,CCC,2014J,M,Yorkshire Region,40-50%,55<=,N,1,2,0,2,4,0,90,2.0,76.0,63.0,89.0,-2.5,18.384776310850235,0.6666666666666666,0
CCC_2014J_610033,610033,CCC,2014J,M,South Region,50-60%,0-35,N,1,0,0,2,5,0,60,3.0,84.66666666666667,78.0,96.0,-1.6666666666666667,9.865765724632492,1.0,0
CCC_2014J_610234,610234,CCC,2014J,M,Scotland,50-60%,0-35,N,1,0,0,3,5,1,60,3.0,95.33333333333333,92.0,100.0,-1.3333333333333333,4.163331998932265,1.0,0
CCC_2014J_610279,610279,CCC,2014J,M,South Region,60-70%,0-35,N,1,0,0,2,6,0,60,2.0,79.5,78.0,81.0,-2.5,2.1213203435596424,0.6666666666666666,0
CCC_2014J_610285,610285,CCC,2014J,M,South East Region,60-70%,0-35,N,1,0,0,2,6,0,60,3.0,88.66666666666667,78.0,100.0,-4.333333333333333,11.015141094572206,1.0,1
CCC_2014J_610287,610287,CCC,2014J,M,East Anglian Region,80-90%,0-35,N,1,0,0,3,8,1,60,3.0,80.0,60.0,100.0,40.0,20.0,1.0,0
CCC_2014J_610324,610324,CCC,2014J,M,Scotland,30-40%,0-35,N,1,0,0,3,3,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_610537,610537,CCC,2014J,M,North Western Region,50-60%,0-35,N,1,0,0,2,5,0,120,2.0,33.0,33.0,33.0,-3.0,0.0,0.6666666666666666,1
CCC_2014J_610549,610549,CCC,2014J,M,North Western Region,50-60%,35-55,N,1,1,0,2,5,1,60,1.0,56.0,56.0,56.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_610622,610622,CCC,2014J,F,East Midlands Region,0-10%,0-35,N,0,0,0,1,0,0,210,1.0,0.0,0.0,0.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_610643,610643,CCC,2014J,M,South East Region,60-70%,35-55,N,1,1,0,2,6,0,60,3.0,80.66666666666667,76.0,89.0,-1.6666666666666667,7.234178138070236,1.0,0
CCC_2014J_610650,610650,CCC,2014J,M,Yorkshire Region,60-70%,0-35,N,1,0,0,2,6,0,90,3.0,94.66666666666667,90.0,100.0,-1.3333333333333333,5.033222956847167,1.0,0
CCC_2014J_610681,610681,CCC,2014J,F,South Region,80-90%,0-35,N,0,0,0,2,8,0,30,2.0,80.0,67.0,93.0,-2.5,18.384776310850235,0.6666666666666666,1
CCC_2014J_610684,610684,CCC,2014J,M,East Midlands Region,20-30%,35-55,Y,1,1,1,1,2,0,60,1.0,11.0,11.0,11.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_610881,610881,CCC,2014J,M,South West Region,50-60%,35-55,N,1,1,0,2,5,0,60,3.0,92.0,89.0,98.0,-2.0,5.196152422706632,1.0,0
CCC_2014J_610904,610904,CCC,2014J,M,South West Region,10-20,0-35,N,1,0,0,2,1,0,60,3.0,78.0,70.0,86.0,-1.3333333333333333,8.0,1.0,0
CCC_2014J_611033,611033,CCC,2014J,M,North Region,10-20,35-55,N,1,1,0,4,1,0,30,3.0,97.33333333333333,92.0,100.0,-4.666666666666667,4.618802153517007,1.0,1
CCC_2014J_611173,611173,CCC,2014J,F,South East Region,90-100%,0-35,N,0,0,0,2,9,1,60,3.0,57.666666666666664,44.0,68.0,-6.333333333333333,12.342339054382412,1.0,0
CCC_2014J_611255,611255,CCC,2014J,M,Ireland,0-10%,35-55,N,1,1,0,2,0,0,60,3.0,86.33333333333333,82.0,89.0,-0.6666666666666666,3.78593889720018,1.0,0
CCC_2014J_611407,611407,CCC,2014J,M,South Region,90-100%,0-35,N,1,0,0,2,9,0,30,3.0,82.33333333333333,58.0,100.0,-2.0,21.77919496522618,1.0,0
CCC_2014J_611417,611417,CCC,2014J,F,North Region,10-20,35-55,N,0,1,0,1,1,0,60,3.0,96.33333333333333,93.0,100.0,-0.6666666666666666,3.5118845842842448,1.0,0
CCC_2014J_611465,611465,CCC,2014J,M,Yorkshire Region,70-80%,0-35,N,1,0,0,1,7,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_611520,611520,CCC,2014J,M,North Western Region,60-70%,0-35,N,1,0,0,2,6,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_611542,611542,CCC,2014J,M,North Region,10-20,0-35,Y,1,0,1,2,1,0,60,3.0,81.33333333333333,67.0,90.0,-1.6666666666666667,12.503332889007368,1.0,0
CCC_2014J_611593,611593,CCC,2014J,M,South Region,90-100%,35-55,N,1,1,0,4,9,0,60,3.0,98.33333333333333,97.0,100.0,0.0,1.5275252316519452,1.0,0
CCC_2014J_611813,611813,CCC,2014J,M,South Region,10-20,35-55,N,1,1,0,1,1,0,60,3.0,99.33333333333333,98.0,100.0,-1.3333333333333333,1.1547005383792526,1.0,0
CCC_2014J_611852,611852,CCC,2014J,M,London Region,10-20,0-35,N,1,0,0,2,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_612127,612127,CCC,2014J,M,West Midlands Region,70-80%,0-35,N,1,0,0,2,7,1,30,3.0,59.666666666666664,56.0,66.0,-6.333333333333333,5.507570547286101,1.0,1
CCC_2014J_612177,612177,CCC,2014J,M,Scotland,70-80%,0-35,N,1,0,0,3,7,0,60,3.0,69.0,44.0,83.0,-6.333333333333333,21.702534414210707,1.0,0
CCC_2014J_612179,612179,CCC,2014J,F,Scotland,30-40%,0-35,N,0,0,0,3,3,0,60,3.0,69.66666666666667,58.0,84.0,-1.6666666666666667,13.203534880225572,1.0,0
CCC_2014J_612183,612183,CCC,2014J,M,Scotland,80-90%,35-55,N,1,1,0,2,8,0,60,2.0,78.0,67.0,89.0,-2.5,15.556349186104045,0.6666666666666666,0
CCC_2014J_612187,612187,CCC,2014J,M,Scotland,70-80%,0-35,N,1,0,0,3,7,0,60,2.0,65.5,56.0,75.0,-2.5,13.435028842544403,0.6666666666666666,0
CCC_2014J_612283,612283,CCC,2014J,F,Scotland,10-20,0-35,N,0,0,0,1,1,0,30,1.0,30.0,30.0,30.0,-23.0,0.0,0.3333333333333333,1
CCC_2014J_612327,612327,CCC,2014J,M,South West Region,50-60%,0-35,N,1,0,0,2,5,0,30,3.0,71.33333333333333,56.0,80.0,-1.0,13.316656236958787,1.0,0
CCC_2014J_612439,612439,CCC,2014J,M,Wales,20-30%,0-35,N,1,0,0,3,2,0,60,1.0,78.0,78.0,78.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_612449,612449,CCC,2014J,M,East Anglian Region,60-70%,35-55,N,1,1,0,2,6,0,60,1.0,22.0,22.0,22.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_612568,612568,CCC,2014J,F,Ireland,0-10%,35-55,N,0,1,0,2,0,0,60,1.0,89.0,89.0,89.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_612798,612798,CCC,2014J,F,Scotland,80-90%,0-35,N,0,0,0,3,8,0,90,3.0,90.33333333333333,84.0,100.0,-1.3333333333333333,8.504900548115382,1.0,0
CCC_2014J_612860,612860,CCC,2014J,M,South Region,50-60%,0-35,N,1,0,0,2,5,1,120,3.0,82.66666666666667,72.0,89.0,-1.3333333333333333,9.291573243177568,1.0,0
CCC_2014J_613122,613122,CCC,2014J,M,North Western Region,30-40%,35-55,N,1,1,0,3,3,0,60,3.0,53.666666666666664,41.0,64.0,-1.3333333333333333,11.676186592091328,1.0,1
CCC_2014J_613237,613237,CCC,2014J,M,Scotland,10-20,35-55,N,1,1,0,2,1,0,30,3.0,83.0,70.0,90.0,-0.6666666666666666,11.269427669584644,1.0,0
CCC_2014J_613370,613370,CCC,2014J,M,South East Region,80-90%,35-55,N,1,1,0,2,8,0,60,3.0,98.0,96.0,100.0,-1.6666666666666667,2.0,1.0,0
CCC_2014J_613644,613644,CCC,2014J,M,South West Region,40-50%,0-35,N,1,0,0,2,4,0,60,1.0,89.0,89.0,89.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_613667,613667,CCC,2014J,M,West Midlands Region,50-60%,0-35,N,1,0,0,2,5,0,60,3.0,92.0,89.0,94.0,2.6666666666666665,2.6457513110645907,1.0,0
CCC_2014J_613806,613806,CCC,2014J,M,East Anglian Region,90-100%,0-35,N,1,0,0,3,9,0,30,2.0,100.0,100.0,100.0,-2.5,0.0,0.6666666666666666,0
CCC_2014J_613954,613954,CCC,2014J,M,Scotland,70-80%,0-35,N,1,0,0,1,7,0,60,2.0,91.5,89.0,94.0,-2.5,3.5355339059327378,0.6666666666666666,0
CCC_2014J_614265,614265,CCC,2014J,M,South Region,50-60%,35-55,Y,1,1,1,1,5,1,60,3.0,80.33333333333333,67.0,88.0,-1.3333333333333333,11.590225767142474,1.0,0
CCC_2014J_614300,614300,CCC,2014J,M,East Midlands Region,20-30%,0-35,N,1,0,0,2,2,0,60,3.0,88.33333333333333,81.0,100.0,-1.0,10.214368964029708,1.0,0
CCC_2014J_614458,614458,CCC,2014J,F,Scotland,30-40%,35-55,N,0,1,0,2,3,0,60,3.0,91.33333333333333,85.0,100.0,0.3333333333333333,7.767453465154028,1.0,0
CCC_2014J_614623,614623,CCC,2014J,M,East Midlands Region,10-20,0-35,N,1,0,0,2,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_614761,614761,CCC,2014J,M,West Midlands Region,40-50%,0-35,N,1,0,0,1,4,0,60,3.0,71.33333333333333,66.0,78.0,-1.6666666666666667,6.110100926607785,1.0,1
CCC_2014J_614804,614804,CCC,2014J,M,Scotland,0-10%,0-35,Y,1,0,1,2,0,1,60,3.0,72.0,33.0,96.0,-2.6666666666666665,34.07345007480164,1.0,0
CCC_2014J_615075,615075,CCC,2014J,M,East Anglian Region,30-40%,0-35,N,1,0,0,2,3,0,60,3.0,96.66666666666667,94.0,100.0,4.333333333333333,3.055050463303895,1.0,0
CCC_2014J_615225,615225,CCC,2014J,F,East Midlands Region,80-90%,0-35,N,0,0,0,1,8,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_615241,615241,CCC,2014J,M,Yorkshire Region,90-100%,0-35,N,1,0,0,2,9,0,60,3.0,95.0,89.0,100.0,-1.6666666666666667,5.5677643628300215,1.0,0
CCC_2014J_615242,615242,CCC,2014J,M,East Anglian Region,0-10%,0-35,N,1,0,0,1,0,0,30,1.0,0.0,0.0,0.0,-3.0,0.0,0.3333333333333333,1
CCC_2014J_615426,615426,CCC,2014J,M,East Midlands Region,60-70%,0-35,N,1,0,0,1,6,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_616386,616386,CCC,2014J,M,East Midlands Region,10-20,35-55,N,1,1,0,1,1,0,60,3.0,77.66666666666667,74.0,81.0,-1.3333333333333333,3.5118845842842448,1.0,0
CCC_2014J_616407,616407,CCC,2014J,M,Wales,70-80%,35-55,N,1,1,0,1,7,1,60,3.0,93.33333333333333,90.0,96.0,40.0,3.0550504633038935,1.0,1
CCC_2014J_616439,616439,CCC,2014J,M,East Anglian Region,50-60%,0-35,N,1,0,0,2,5,1,30,3.0,40.0,8.0,68.0,-1.6666666666666667,30.199337741083,1.0,1
CCC_2014J_616646,616646,CCC,2014J,M,East Midlands Region,10-20,0-35,N,1,0,0,2,1,0,120,3.0,54.0,44.0,70.0,-1.6666666666666667,14.0,1.0,1
CCC_2014J_616658,616658,CCC,2014J,M,North Region,10-20,0-35,N,1,0,0,1,1,0,30,3.0,80.33333333333333,70.0,93.0,-1.3333333333333333,11.676186592091332,1.0,0
CCC_2014J_616789,616789,CCC,2014J,M,London Region,80-90%,0-35,N,1,0,0,2,8,0,30,2.0,47.0,38.0,56.0,-1.5,12.727922061357855,0.6666666666666666,1
CCC_2014J_616870,616870,CCC,2014J,M,London Region,20-30%,35-55,N,1,1,0,1,2,0,60,3.0,91.66666666666667,86.0,100.0,-1.6666666666666667,7.371114795831992,1.0,0
CCC_2014J_617130,617130,CCC,2014J,M,Ireland,90-100%,0-35,N,1,0,0,2,9,1,120,3.0,89.0,84.0,94.0,-4.0,5.0,1.0,0
CCC_2014J_617327,617327,CCC,2014J,F,West Midlands Region,40-50%,0-35,N,0,0,0,2,4,0,60,1.0,32.0,32.0,32.0,-15.0,0.0,0.3333333333333333,1
CCC_2014J_617341,617341,CCC,2014J,F,South East Region,50-60%,0-35,N,0,0,0,2,5,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_617418,617418,CCC,2014J,M,North Western Region,20-30%,0-35,N,1,0,0,2,2,0,30,2.0,39.0,22.0,56.0,-1.0,24.041630560342615,0.6666666666666666,1
CCC_2014J_617740,617740,CCC,2014J,M,Wales,0-10%,0-35,N,1,0,0,2,0,0,60,3.0,88.0,81.0,94.0,0.3333333333333333,6.557438524302,1.0,0
CCC_2014J_618377,618377,CCC,2014J,M,South West Region,30-40%,0-35,N,1,0,0,2,3,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CCC_2014J_618513,618513,CCC,2014J,M,Yorkshire Region,90-100%,0-35,N,1,0,0,2,9,0,60,3.0,68.66666666666667,56.0,80.0,-1.3333333333333333,12.055427546683415,1.0,1
CCC_2014J_618590,618590,CCC,2014J,M,South Region,60-70%,0-35,Y,1,0,1,2,6,1,60,3.0,65.66666666666667,56.0,80.0,-1.6666666666666667,12.662279942148386,1.0,1
CCC_2014J_618649,618649,CCC,2014J,F,South West Region,80-90%,0-35,Y,0,0,1,2,8,1,60,3.0,89.33333333333333,81.0,98.0,-1.6666666666666667,8.50490054811538,1.0,0
CCC_2014J_618683,618683,CCC,2014J,M,Wales,90-100%,35-55,N,1,1,0,3,9,0,60,2.0,100.0,100.0,100.0,-2.5,0.0,0.6666666666666666,0
CCC_2014J_618777,618777,CCC,2014J,M,South West Region,60-70%,0-35,N,1,0,0,2,6,0,60,3.0,99.33333333333333,98.0,100.0,1.3333333333333333,1.1547005383792526,1.0,0
CCC_2014J_618849,618849,CCC,2014J,M,North Region,0-10%,0-35,N,1,0,0,3,0,0,30,3.0,92.66666666666667,89.0,98.0,-1.6666666666666667,4.725815626252609,1.0,1
CCC_2014J_618865,618865,CCC,2014J,M,South Region,80-90%,0-35,N,1,0,0,1,8,0,90,3.0,56.666666666666664,44.0,70.0,-1.3333333333333333,13.012814197295423,1.0,0
CCC_2014J_618875,618875,CCC,2014J,M,North Region,60-70%,0-35,N,1,0,0,2,6,0,30,3.0,71.0,56.0,87.0,-1.0,15.524174696260024,1.0,1
CCC_2014J_618982,618982,CCC,2014J,M,South East Region,50-60%,0-35,N,1,0,0,1,5,0,30,1.0,46.0,46.0,46.0,-9.0,0.0,0.3333333333333333,1
CCC_2014J_619359,619359,CCC,2014J,M,East Anglian Region,90-100%,0-35,Y,1,0,1,3,9,0,60,3.0,80.66666666666667,61.0,92.0,-1.3333333333333333,17.097758137642884,1.0,1
CCC_2014J_619380,619380,CCC,2014J,M,South East Region,50-60%,0-35,N,1,0,0,2,5,0,30,3.0,70.0,62.0,78.0,-1.3333333333333333,8.0,1.0,0
CCC_2014J_619472,619472,CCC,2014J,F,Yorkshire Region,40-50%,0-35,N,0,0,0,2,4,0,120,1.0,22.0,22.0,22.0,-3.0,0.0,0.3333333333333333,1
